Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
soccer,england,vanarama-national-league,1.50,80,1.4393,0.3667,-0.4773,-1.0749,5,1,-1,0.5
soccer,england,wsl-1-women,1.30,27,1.1823,0.6061,-0.3020,-1.5555,3,1,-1,0.178571428571429
soccer,england,wsl-1-women,1.50,8,1.3933,0.8333,0.1700,0.4096,2,1,-0.09,0.43
soccer,england,wsl-2-women,1.30,6,1.1775,0.3750,-0.5550,-3.1461,2,0,-1,-0.11
soccer,england,wsl-2-women,1.50,9,1.4433,0.8333,0.2200,0.4574,2,1,-0.0133333333333333,0.453333333333333
soccer,estonia,esiliiga,1.30,55,1.1942,0.7452,-0.1061,-0.5668,7,3,-1,0.2
soccer,estonia,esiliiga,1.50,95,1.3796,0.5276,-0.2773,-0.7170,7,3,-1,0.32
soccer,estonia,estonian-cup,1.30,49,1.1161,0.8667,-0.0465,-0.2822,9,6,-0.45,0.131111111111111
soccer,estonia,estonian-cup,1.50,15,1.4408,0.7738,0.1181,0.2607,7,4,-0.27,0.5
soccer,estonia,meistriliiga,1.30,407,1.1470,0.8368,-0.0480,-0.2734,10,5,-0.544,0.134
soccer,estonia,meistriliiga,1.50,147,1.3965,0.7283,0.0243,0.0431,10,5,-0.412,0.383333333333333
soccer,ethiopia,premier-league,1.50,3,1.3900,1.0000,0.3900,1.0000,1,1,0.39,0.39
soccer,europe,antalya-cup,1.50,1,1.4000,0.0000,-1.0000,-2.5000,1,0,-1,-1
soccer,europe,atlantic-cup,1.30,1,1.2600,1.0000,0.2600,1.0000,1,1,0.26,0.26
soccer,europe,atlantic-cup,1.50,5,1.4138,1.0000,0.4138,1.0000,4,4,0.34,0.47
soccer,europe,baltic-league,1.50,4,1.4200,0.5000,-0.2625,-0.6905,2,0,-0.27,-0.255
soccer,europe,bene-league-women,1.30,78,1.1443,0.7667,-0.1301,-0.8500,3,0,-0.255555555555555,-0.0416666666666667
soccer,europe,bene-league-women,1.50,45,1.4094,0.7222,0.0256,0.0438,3,1,-0.0633333333333333,0.19
soccer,europe,champions-league-women,1.30,123,1.1544,0.8254,-0.0459,-0.3053,8,3,-0.253333333333333,0.226666666666667
soccer,europe,champions-league-women,1.50,51,1.4017,0.5190,-0.2704,-0.6783,7,2,-1,0.41
soccer,europe,champions-league,1.30,20,1.2675,1.0000,0.2675,1.0000,4,4,0.25,0.29
soccer,europe,champions-league,1.50,64,1.3844,0.6667,-0.0839,-0.2005,7,3,-1,0.5
soccer,europe,copa-x,1.30,5,1.1817,0.7500,-0.1058,-0.6261,2,1,-0.375,0.163333333333333
soccer,europe,copa-x,1.50,8,1.4340,0.8667,0.2480,0.5594,5,4,-0.51,0.49
soccer,europe,euro-u17-women,1.30,75,1.1714,0.7065,-0.1815,-1.0063,5,2,-1,0.176666666666667
soccer,europe,euro-u17-women,1.50,34,1.3760,0.9600,0.3220,0.8536,5,5,0.12,0.426666666666667
soccer,europe,euro-u17,1.30,84,1.2141,0.8021,-0.0285,-0.1225,8,5,-1,0.2875
soccer,europe,euro-u17,1.50,121,1.4060,0.6630,-0.0743,-0.1671,9,4,-1,0.364
soccer,europe,euro-u19-women,1.30,136,1.1562,0.8500,-0.0160,-0.1105,7,5,-0.745,0.28
soccer,europe,euro-u19-women,1.50,77,1.4003,0.7881,0.0966,0.2588,7,4,-0.3375,0.465
soccer,europe,euro-u19,1.30,61,1.2221,0.7604,-0.0747,-0.3184,8,4,-1,0.235
soccer,europe,euro-u19,1.50,92,1.3935,0.7926,0.0971,0.2655,9,7,-0.32,0.396666666666667
soccer,europe,euro-u21,1.30,54,1.1942,0.7600,-0.1072,-0.4758,5,2,-0.49,0.3
soccer,europe,euro-u21,1.50,74,1.3934,0.8542,0.1907,0.4835,8,5,-0.25,0.44
soccer,europe,euro-women,1.30,52,1.1747,0.8056,-0.0414,-0.3073,3,1,-0.236666666666667,0.275
soccer,europe,euro-women,1.50,18,1.4122,0.6667,-0.0611,-0.1420,3,2,-1,0.426666666666667
soccer,europe,euro,1.30,21,1.0933,1.0000,0.0933,1.0000,1,1,0.0933333333333333,0.0933333333333333
soccer,europe,euro,1.50,32,1.4210,0.7250,0.0238,0.0718,4,2,-0.44,0.48
soccer,europe,intertoto-cup,1.30,2,1.2900,0.0000,-1.0000,-3.4483,1,0,-1,-1
soccer,europe,intertoto-cup,1.50,10,1.3938,0.7500,0.0463,0.1151,2,1,-0.2975,0.39
soccer,europe,marbella-cup,1.30,1,1.2700,0.0000,-1.0000,-3.7037,1,0,-1,-1
soccer,europe,marbella-cup,1.50,2,1.3900,0.5000,-0.3050,-0.7821,2,1,-1,0.39
soccer,europe,premier-league-crimea,1.30,2,1.2300,1.0000,0.2300,1.0000,1,1,0.23,0.23
soccer,europe,premier-league-crimea,1.50,4,1.3900,0.0000,-1.0000,-2.5641,1,0,-1,-1
soccer,europe,setanta-sports-cup,1.30,1,1.2200,1.0000,0.2200,1.0000,1,1,0.22,0.22
soccer,europe,uefa-youth-league,1.30,42,1.1967,0.8542,0.0175,0.1126,4,2,-0.17,0.23
soccer,europe,uefa-youth-league,1.50,18,1.4244,0.6667,-0.0689,-0.1187,3,2,-1,0.433333333333333
soccer,europe,uhren-cup,1.50,1,1.4800,1.0000,0.4800,1.0000,1,1,0.48,0.48
soccer,faroe-islands,faroe-islands-cup,1.30,8,1.1400,0.9333,0.0613,0.4571,3,2,-0.086,0.19
soccer,faroe-islands,faroe-islands-cup,1.50,4,1.4075,1.0000,0.4075,1.0000,2,2,0.405,0.41
soccer,faroe-islands,premier-league,1.30,33,1.2377,0.8667,0.0783,0.3057,5,4,-0.42,0.3
soccer,faroe-islands,premier-league,1.50,91,1.4050,0.7479,0.0467,0.1253,9,5,-0.3025,0.4
soccer,finland,kakkonen-east,1.30,21,1.1839,0.8889,0.0417,0.2847,3,2,-0.26,0.23
soccer,finland,kakkonen-east,1.50,33,1.4147,0.7500,0.0597,0.1472,3,2,-0.27,0.396666666666667
soccer,finland,kakkonen-group-a,1.30,14,1.2100,0.3333,-0.6150,-2.8413,2,0,-1,-0.23
soccer,finland,kakkonen-group-a,1.50,25,1.4436,0.4222,-0.3858,-0.8804,3,0,-1,-0.0333333333333334
soccer,finland,kakkonen-group-b,1.30,21,1.2533,1.0000,0.2533,1.0000,3,3,0.22,0.28
soccer,finland,kakkonen-group-b,1.50,22,1.3772,0.8333,0.1522,0.3915,3,2,-0.335,0.406666666666667
soccer,finland,kakkonen-group-c,1.30,18,1.1525,0.8333,-0.0492,-0.2596,2,1,-0.193333333333333,0.095
soccer,finland,kakkonen-group-c,1.50,26,1.4042,0.5833,-0.1842,-0.4476,3,1,-0.6675,0.45
soccer,finland,kakkonen-north,1.30,15,1.2117,1.0000,0.2117,1.0000,2,2,0.203333333333333,0.22
soccer,finland,kakkonen-north,1.50,36,1.3931,0.5000,-0.3138,-0.7719,4,0,-0.325,-0.2925
soccer,finland,kakkonen-south,1.30,15,1.2413,0.8750,0.0838,0.3569,2,1,-0.0525,0.22
soccer,finland,kakkonen-south,1.50,30,1.4175,0.8125,0.1400,0.3634,4,3,-0.29,0.47
soccer,finland,kakkonen-west,1.30,30,1.2290,0.6500,-0.1990,-0.8784,4,2,-1,0.28
soccer,finland,kakkonen-west,1.50,33,1.3826,0.9500,0.3131,0.8193,4,4,0.184,0.365
soccer,finland,liiga-cup,1.30,2,1.2500,1.0000,0.2500,1.0000,2,2,0.23,0.27
soccer,finland,liiga-cup,1.50,5,1.4063,0.3750,-0.4675,-1.1635,4,1,-1,0.38
soccer,finland,liiga-women,1.30,8,1.1325,0.7500,-0.1575,-1.1368,1,0,-0.1575,-0.1575
soccer,finland,liiga-women,1.50,10,1.4240,0.6000,-0.1400,-0.3434,1,0,-0.14,-0.14
soccer,finland,suomen-cup,1.30,208,1.1647,0.8827,0.0215,0.1706,12,5,-0.11,0.192857142857143
soccer,finland,suomen-cup,1.50,121,1.4034,0.6858,-0.0352,-0.0931,12,5,-0.48,0.366666666666667
soccer,finland,veikkausliiga,1.30,8,1.2350,0.5000,-0.3650,-1.6277,1,0,-0.365,-0.365
soccer,finland,veikkausliiga,1.50,32,1.3960,0.7333,0.0100,0.0599,5,3,-1,0.42
soccer,finland,ykkonen,1.30,29,1.2467,0.6667,-0.1833,-0.6847,4,2,-1,0.29
soccer,finland,ykkonen,1.50,31,1.4013,0.4375,-0.3900,-0.9644,8,3,-1,0.4
soccer,france,coupe-de-france,1.30,232,1.1911,0.7629,-0.0976,-0.4773,13,4,-0.534,0.17
soccer,france,coupe-de-france,1.50,207,1.3977,0.5607,-0.2219,-0.5437,13,4,-1,0.44
soccer,france,coupe-de-la-ligue,1.50,4,1.4433,1.0000,0.4433,1.0000,3,3,0.35,0.5
soccer,france,division-1-women,1.30,81,1.1327,0.9152,0.0331,0.2757,5,4,-0.256666666666667,0.164
soccer,france,division-1-women,1.50,19,1.4189,0.7222,0.0231,0.0591,6,2,-0.3,0.44
soccer,france,ligue-1,1.50,56,1.4288,0.5417,-0.2500,-0.5273,4,1,-1,0.31
soccer,france,ligue-2,1.30,8,1.3000,1.0000,0.3000,1.0000,1,1,0.3,0.3
soccer,france,ligue-2,1.50,32,1.4150,1.0000,0.4150,1.0000,3,3,0.385,0.43
soccer,france,national-2-group-b,1.50,8,1.3700,0.5000,-0.3000,-0.8514,1,0,-0.3,-0.3
soccer,france,national-2-group-d,1.50,1,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
soccer,france,national,1.50,68,1.4143,0.7143,0.0171,0.0246,7,5,-1,0.48
soccer,fyr-of-macedonia,division-1,1.30,7,1.2188,0.9375,0.1381,0.6518,4,3,-0.0575,0.25
soccer,fyr-of-macedonia,division-1,1.50,4,1.4367,0.3333,-0.5100,-1.1934,2,0,-1,-0.02
soccer,fyr-of-macedonia,first-league,1.30,52,1.2608,0.9722,0.2278,0.8657,6,6,0.0316666666666667,0.29
soccer,fyr-of-macedonia,first-league,1.50,103,1.4272,0.6479,-0.0769,-0.1763,8,4,-1,0.46
soccer,fyr-of-macedonia,macedonian-cup,1.30,15,1.1135,0.9750,0.0843,0.7547,5,4,-0.02375,0.15
soccer,fyr-of-macedonia,macedonian-cup,1.50,12,1.4113,0.6833,-0.0483,-0.0865,5,3,-1,0.4
soccer,gabon,championnat-d1,1.50,1,1.3400,1.0000,0.3400,1.0000,1,1,0.34,0.34
soccer,georgia,erovnuli-liga,1.30,42,1.2278,0.8778,0.0756,0.3412,6,4,-0.25,0.275
soccer,georgia,erovnuli-liga,1.50,87,1.4114,0.7394,0.0359,0.1060,9,6,-1,0.455
soccer,georgia,georgian-cup,1.30,1,1.1400,1.0000,0.1400,1.0000,1,1,0.14,0.14
soccer,georgia,georgian-cup,1.50,8,1.4440,0.6667,-0.0440,-0.0841,5,3,-1,0.5
soccer,germany,2-bundesliga,1.50,7,1.3700,1.0000,0.3700,1.0000,1,1,0.37,0.37
soccer,germany,3-liga,1.30,8,1.2800,1.0000,0.2800,1.0000,1,1,0.28,0.28
soccer,germany,bundesliga-women,1.30,180,1.1536,0.8032,-0.0795,-0.4779,7,1,-0.238888888888889,0.0311111111111111
soccer,germany,bundesliga-women,1.50,84,1.4131,0.8250,0.1677,0.4014,6,5,-0.426,0.433333333333333
soccer,germany,bundesliga,1.30,14,1.2500,1.0000,0.2500,1.0000,2,2,0.24,0.26
soccer,germany,bundesliga,1.50,122,1.4321,0.6250,-0.1175,-0.2429,12,6,-1,0.48
soccer,germany,dfb-pokal-women,1.30,35,1.1315,0.8951,0.0094,0.0979,8,4,-0.131111111111111,0.25
soccer,germany,dfb-pokal-women,1.50,11,1.4144,0.3056,-0.5711,-1.3700,6,1,-1,0.376666666666667
soccer,germany,dfb-pokal,1.30,229,1.1475,0.8765,0.0012,0.0393,12,5,-0.2675,0.266666666666667
soccer,germany,dfb-pokal,1.50,145,1.4211,0.5865,-0.1674,-0.3954,13,3,-0.538333333333333,0.465
soccer,germany,junioren-bundesliga-north,1.30,68,1.2058,0.6905,-0.1765,-0.8133,7,4,-1,0.2375
soccer,germany,junioren-bundesliga-north,1.50,64,1.4235,0.7667,0.0905,0.2157,6,4,-0.72,0.465
soccer,germany,junioren-bundesliga-south,1.30,49,1.2223,0.9375,0.1492,0.6563,8,7,-0.35,0.3
soccer,germany,junioren-bundesliga-south,1.50,69,1.4150,0.6574,-0.0691,-0.1681,9,4,-1,0.44
soccer,germany,junioren-bundesliga-west,1.30,62,1.2021,0.7133,-0.1367,-0.7053,5,2,-0.532,0.265
soccer,germany,junioren-bundesliga-west,1.50,98,1.4297,0.7396,0.0572,0.1335,8,5,-0.563333333333333,0.47
soccer,germany,oberliga-baden-wurttemberg,1.30,20,1.2475,0.7500,-0.0775,-0.2601,2,1,-0.355,0.2
soccer,germany,oberliga-baden-wurttemberg,1.50,39,1.4267,0.8333,0.1767,0.4427,2,1,-0.0966666666666667,0.45
soccer,germany,oberliga-bayern-nord,1.50,52,1.4094,0.7222,0.0158,0.0438,3,1,-0.3125,0.36
soccer,germany,oberliga-bayern-sud,1.30,13,1.1700,0.5000,-0.4750,-2.4412,2,1,-1,0.05
soccer,germany,oberliga-bayern-sud,1.50,20,1.3833,0.6667,-0.1033,-0.2029,3,2,-1,0.36
soccer,germany,oberliga-bayern,1.50,6,1.4500,1.0000,0.4500,1.0000,1,1,0.45,0.45
soccer,germany,oberliga-bremen,1.30,56,1.1831,0.9444,0.1154,0.6411,6,5,-0.193333333333333,0.25
soccer,germany,oberliga-bremen,1.50,55,1.4095,0.8095,0.1442,0.3444,5,4,-0.275,0.476666666666667
soccer,germany,oberliga-hamburg,1.30,45,1.1713,1.0000,0.1713,1.0000,4,4,0.015,0.27
soccer,germany,oberliga-hamburg,1.50,63,1.4187,0.9000,0.2827,0.6611,5,4,-0.25,0.5
soccer,germany,oberliga-hessen,1.30,21,1.2067,1.0000,0.2067,1.0000,3,3,0.16,0.24
soccer,germany,oberliga-hessen,1.50,87,1.4285,0.4857,-0.3142,-0.7146,5,1,-1,0.41
soccer,germany,oberliga-mittelrhein,1.30,20,1.1750,0.5000,-0.4625,-2.3571,2,0,-0.48,-0.445
soccer,germany,oberliga-mittelrhein,1.50,65,1.4342,0.4792,-0.3227,-0.7204,4,1,-1,0.045
soccer,germany,oberliga-niederrhein,1.30,37,1.2617,0.3333,-0.5767,-2.2144,3,0,-1,-0.355
soccer,germany,oberliga-niederrhein,1.50,42,1.3713,0.8750,0.2013,0.5383,4,3,-0.3,0.4
soccer,germany,oberliga-niedersachsen,1.30,45,1.2160,0.9000,0.0870,0.4370,5,4,-0.35,0.25
soccer,germany,oberliga-niedersachsen,1.50,80,1.4089,0.7083,-0.0019,-0.0050,6,4,-1,0.475
soccer,germany,oberliga-nofv-nord,1.30,35,1.1583,0.7500,-0.1467,-0.8289,4,3,-1,0.23
soccer,germany,oberliga-nofv-nord,1.50,75,1.3878,0.6667,-0.0783,-0.1929,6,2,-0.513333333333333,0.4
soccer,germany,oberliga-nofv-sud,1.30,64,1.2185,0.7600,-0.0735,-0.3384,5,2,-0.3825,0.3
soccer,germany,oberliga-nofv-sud,1.50,60,1.3870,0.6333,-0.1090,-0.3141,5,2,-1,0.433333333333333
soccer,germany,oberliga-nrw,1.30,18,1.2200,0.6667,-0.2133,-0.8485,1,0,-0.213333333333333,-0.213333333333333
soccer,germany,oberliga-play-offs,1.50,1,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
soccer,germany,oberliga-rheinland-pfalz-saar,1.30,20,1.2200,0.6667,-0.1933,-0.8485,3,2,-1,0.26
soccer,germany,oberliga-rheinland-pfalz-saar,1.50,33,1.4075,0.3750,-0.4613,-1.1587,4,1,-1,0.44
soccer,germany,oberliga-schleswig-holstein,1.30,66,1.2410,0.7667,-0.0480,-0.2015,5,2,-0.39,0.3
soccer,germany,oberliga-schleswig-holstein,1.50,128,1.4033,0.6667,-0.0575,-0.1598,6,4,-1,0.435
soccer,germany,oberliga-westfalen,1.30,32,1.2650,0.6250,-0.2213,-0.7901,4,2,-1,0.29
soccer,germany,oberliga-westfalen,1.50,53,1.4533,0.6667,-0.0233,-0.0686,3,2,-1,0.466666666666667
soccer,germany,regionalliga-bayern,1.30,15,1.2400,0.5000,-0.3650,-1.5833,2,1,-1,0.27
soccer,germany,regionalliga-bayern,1.50,37,1.4063,0.5000,-0.3113,-0.7308,4,2,-1,0.385
soccer,germany,regionalliga-nordost,1.30,19,1.2150,1.0000,0.2150,1.0000,2,2,0.2,0.23
soccer,germany,regionalliga-nordost,1.50,47,1.4087,0.5333,-0.2507,-0.6086,3,1,-1,0.42
soccer,germany,regionalliga-north,1.30,32,1.2313,1.0000,0.2313,1.0000,4,4,0.125,0.28
soccer,germany,regionalliga-north,1.50,108,1.4195,0.7727,0.0914,0.2310,11,7,-1,0.5
soccer,germany,regionalliga-south,1.30,23,1.2183,1.0000,0.2183,1.0000,3,3,0.1,0.3
soccer,germany,regionalliga-south,1.50,30,1.4240,0.8000,0.1280,0.3283,5,4,-1,0.5
soccer,germany,regionalliga-sudwest,1.30,35,1.1825,1.0000,0.1825,1.0000,2,2,0.17,0.195
soccer,germany,regionalliga-sudwest,1.50,77,1.3844,0.7600,0.0568,0.1357,5,4,-1,0.43
soccer,germany,regionalliga-west,1.30,14,1.2250,0.5000,-0.3850,-1.7222,1,0,-0.385,-0.385
soccer,germany,regionalliga-west,1.50,64,1.4010,0.5333,-0.2710,-0.6304,5,1,-1,0.37
soccer,germany,telekom-cup-summer,1.30,2,1.2450,1.0000,0.2450,1.0000,1,1,0.245,0.245
soccer,germany,telekom-cup-summer,1.50,1,1.4900,0.0000,-1.0000,-2.0408,1,0,-1,-1
soccer,ghana,premier-league,1.50,4,1.4500,1.0000,0.4500,1.0000,1,1,0.45,0.45
soccer,gibraltar,gibraltar-cup,1.30,1,1.0800,1.0000,0.0800,1.0000,1,1,0.0800000000000001,0.0800000000000001
soccer,gibraltar,gibraltar-cup,1.50,5,1.4050,0.5833,-0.2033,-0.4455,2,0,-0.3,-0.106666666666667
soccer,gibraltar,premier-division,1.30,73,1.1282,0.9524,0.0732,0.5808,3,2,-0.0585714285714286,0.148888888888889
soccer,gibraltar,premier-division,1.50,33,1.3745,0.6429,-0.1226,-0.3107,3,1,-0.402857142857143,0.345
soccer,greece,division-c-group-a,1.30,24,1.2155,1.0000,0.2155,1.0000,4,4,0.0800000000000001,0.3
soccer,greece,division-c-group-a,1.50,21,1.3806,0.7778,0.0794,0.1938,3,2,-0.285,0.38
soccer,greece,division-c-group-b,1.30,7,1.2700,1.0000,0.2700,1.0000,3,3,0.25,0.3
soccer,greece,division-c-group-b,1.50,2,1.4000,0.5000,-0.2800,-0.7500,1,0,-0.28,-0.28
soccer,greece,division-c-group-c,1.30,1,1.2200,1.0000,0.2200,1.0000,1,1,0.22,0.22
soccer,greece,division-c-group-c,1.50,10,1.3925,0.7500,0.0450,0.1131,2,1,-0.29,0.38
soccer,greece,division-c-group-d,1.30,18,1.1283,1.0000,0.1283,1.0000,1,1,0.128333333333333,0.128333333333333
soccer,greece,division-c-group-d,1.50,21,1.3775,0.3333,-0.5375,-1.4327,3,0,-1,-0.2875
soccer,greece,football-league-2-group-1,1.30,1,1.0500,1.0000,0.0500,1.0000,1,1,0.05,0.05
soccer,greece,football-league-2-group-1,1.50,2,1.4150,1.0000,0.4150,1.0000,1,1,0.415,0.415
soccer,greece,football-league-2-group-2,1.50,4,1.4700,1.0000,0.4700,1.0000,1,1,0.47,0.47
soccer,greece,football-league-2-group-e,1.50,2,1.4450,0.5000,-0.2800,-0.6236,1,0,-0.28,-0.28
soccer,greece,football-league-2-group-f,1.30,18,1.1900,0.6667,-0.2033,-1.0877,1,0,-0.203333333333333,-0.203333333333333
soccer,greece,football-league-2-group-f,1.50,4,1.4100,0.5000,-0.3100,-0.7195,1,0,-0.31,-0.31
soccer,greece,football-league-group-1,1.30,8,1.2750,1.0000,0.2750,1.0000,1,1,0.275,0.275
soccer,greece,football-league-group-1,1.50,18,1.3775,0.2500,-0.6625,-1.7368,2,0,-1,-0.325
soccer,greece,football-league-group-2,1.50,14,1.3475,0.2500,-0.6625,-1.9083,2,0,-1,-0.325
soccer,greece,football-league-play-offs,1.50,5,1.3475,0.2500,-0.6625,-1.9083,2,0,-1,-0.325
soccer,greece,football-league,1.30,146,1.2044,0.8750,0.0486,0.2636,6,4,-0.44,0.236666666666667
soccer,greece,football-league,1.50,122,1.4031,0.7500,0.0551,0.1298,8,3,-0.315,0.46
soccer,greece,greek-cup,1.30,76,1.1857,0.8782,0.0334,0.2225,13,8,-0.266666666666667,0.233333333333333
soccer,greece,greek-cup,1.50,64,1.4198,0.6042,-0.1406,-0.3387,12,4,-0.54,0.49
soccer,greece,super-league,1.30,82,1.2190,0.9375,0.1434,0.6522,8,7,-0.375,0.3
soccer,greece,super-league,1.50,184,1.3822,0.7821,0.0786,0.2118,13,9,-1,0.44
soccer,hong-kong,premier-league,1.30,47,1.2127,0.7981,-0.0304,-0.1510,5,2,-0.633333333333333,0.29
soccer,hong-kong,premier-league,1.50,67,1.4065,0.5341,-0.2491,-0.6118,6,1,-1,0.116
soccer,hungary,hungarian-cup,1.30,125,1.1865,0.7406,-0.1301,-0.6501,10,3,-0.464285714285714,0.216666666666667
soccer,hungary,hungarian-cup,1.50,78,1.4052,0.6864,-0.0421,-0.0876,11,5,-1,0.393333333333333
soccer,hungary,league-cup,1.30,12,1.2200,0.8000,-0.0340,-0.1091,5,4,-1,0.23
soccer,hungary,league-cup,1.50,33,1.4013,0.7083,-0.0042,-0.0186,6,4,-1,0.48
soccer,hungary,merkantil-bank-liga,1.30,5,1.2400,1.0000,0.2400,1.0000,2,2,0.24,0.24
soccer,hungary,merkantil-bank-liga,1.50,2,1.4900,0.0000,-1.0000,-2.0408,1,0,-1,-1
soccer,hungary,nb-ii-east,1.30,2,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,hungary,nb-ii-east,1.50,12,1.4233,1.0000,0.4233,1.0000,3,3,0.32,0.5
soccer,hungary,nb-ii-west,1.30,6,1.1500,0.5000,-0.4500,-2.8333,2,1,-1,0.1
soccer,hungary,nb-ii-west,1.50,17,1.4133,0.9167,0.2900,0.7151,3,3,0.085,0.455
soccer,hungary,otp-bank-liga,1.30,30,1.2522,0.5000,-0.3744,-1.4824,3,1,-1,0.226666666666667
soccer,hungary,otp-bank-liga,1.50,86,1.4111,0.6591,-0.0711,-0.1701,11,7,-1,0.475
soccer,iceland,division-2,1.30,31,1.2378,0.5556,-0.3328,-1.3136,6,2,-1,0.215
soccer,iceland,division-2,1.50,35,1.4333,0.6111,-0.1333,-0.2863,6,3,-1,0.48
soccer,iceland,fotbolti-net-cup,1.30,2,1.2350,0.5000,-0.3750,-1.6277,2,1,-1,0.25
soccer,iceland,fotbolti-net-cup,1.50,1,1.5000,1.0000,0.5000,1.0000,1,1,0.5,0.5
soccer,iceland,icelandic-cup,1.30,52,1.1807,0.9037,0.0623,0.3709,9,4,-0.135,0.241666666666667
soccer,iceland,icelandic-cup,1.50,36,1.3820,0.8139,0.1209,0.3265,11,6,-0.325,0.425
soccer,iceland,inkasso-deildin,1.30,30,1.2388,0.6000,-0.2785,-1.0748,3,1,-1,0.1925
soccer,iceland,inkasso-deildin,1.50,33,1.4390,0.8571,0.2305,0.5318,7,6,-1,0.49
soccer,iceland,league-cup,1.30,36,1.2015,1.0000,0.2015,1.0000,7,7,0.142,0.285
soccer,iceland,league-cup,1.50,49,1.4216,0.6875,-0.0271,-0.0538,8,4,-0.533333333333333,0.446666666666667
soccer,iceland,pepsideild,1.30,8,1.2733,0.6667,-0.1533,-0.5528,3,2,-1,0.28
soccer,iceland,pepsideild,1.50,46,1.4348,0.8000,0.1413,0.3401,10,7,-1,0.483333333333333
soccer,iceland,reykjavik-cup,1.30,6,1.2075,1.0000,0.2075,1.0000,4,4,0.14,0.285
soccer,iceland,reykjavik-cup,1.50,9,1.4117,0.6667,-0.0538,-0.1430,4,1,-0.305,0.42
soccer,india,federation-cup,1.50,1,1.4400,0.0000,-1.0000,-2.2727,1,0,-1,-1
soccer,india,i-league,1.30,4,1.3000,0.0000,-1.0000,-3.3333,1,0,-1,-1
soccer,india,i-league,1.50,27,1.4075,0.5833,-0.2017,-0.4392,4,2,-1,0.37
soccer,indonesia,liga-1,1.30,22,1.2567,0.8333,0.0533,0.1840,2,1,-0.193333333333333,0.3
soccer,indonesia,liga-1,1.50,32,1.3817,0.9167,0.2717,0.6983,4,3,-0.103333333333333,0.43
soccer,indonesia,premier-league,1.30,6,1.1400,1.0000,0.1400,1.0000,1,1,0.14,0.14
soccer,indonesia,premier-league,1.50,12,1.3925,0.7500,0.0525,0.1131,1,1,0.0525,0.0525
soccer,indonesia,president-cup,1.30,2,1.2250,1.0000,0.2250,1.0000,1,1,0.225,0.225
soccer,indonesia,president-cup,1.50,1,1.4300,1.0000,0.4300,1.0000,1,1,0.43,0.43
soccer,iran,division-1,1.50,4,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
soccer,iran,hazfi-cup,1.30,1,1.2900,1.0000,0.2900,1.0000,1,1,0.29,0.29
soccer,iran,persian-gulf-pro-league,1.30,11,1.2550,1.0000,0.2550,1.0000,2,2,0.23,0.28
soccer,iran,persian-gulf-pro-league,1.50,18,1.4300,0.5000,-0.2975,-0.6628,4,2,-1,0.44
soccer,iraq,super-league,1.30,7,1.2325,0.7500,-0.0675,-0.3253,2,1,-0.395,0.26
soccer,iraq,super-league,1.50,5,1.4150,0.0000,-1.0000,-2.4096,2,0,-1,-1
soccer,ireland,division-1,1.30,85,1.2255,0.9333,0.1435,0.6377,6,5,-0.268,0.28
soccer,ireland,division-1,1.50,100,1.3899,0.8000,0.1021,0.2870,10,6,-0.665,0.4
soccer,ireland,fai-cup,1.30,34,1.1803,0.9464,0.1162,0.6493,12,11,-0.36,0.21
soccer,ireland,fai-cup,1.50,38,1.4020,0.6359,-0.1041,-0.2697,12,4,-1,0.39
soccer,ireland,league-cup,1.30,11,1.2135,0.6111,-0.2532,-1.2106,6,3,-1,0.3
soccer,ireland,league-cup,1.50,11,1.4358,0.6458,-0.0733,-0.1668,8,4,-1,0.48
soccer,ireland,premier-division,1.30,67,1.2361,0.7444,-0.0876,-0.3382,6,3,-1,0.26
soccer,ireland,premier-division,1.50,108,1.4215,0.5988,-0.1548,-0.3530,10,4,-1,0.44
soccer,israel,leumit-league,1.30,12,1.0650,1.0000,0.0650,1.0000,1,1,0.0650000000000001,0.0650000000000001
soccer,israel,leumit-league,1.50,30,1.4238,0.7500,0.0738,0.1600,4,3,-1,0.5
soccer,israel,ligat-ha-al,1.30,28,1.2175,0.6250,-0.2363,-1.0991,4,2,-1,0.25
soccer,israel,ligat-ha-al,1.50,60,1.4126,0.4762,-0.3255,-0.7933,7,2,-1,0.445
soccer,israel,state-cup,1.30,14,1.1721,0.8238,-0.0436,-0.2000,7,4,-0.445,0.21
soccer,israel,state-cup,1.50,25,1.4175,0.5619,-0.1943,-0.4874,7,2,-0.6725,0.49
soccer,israel,super-cup,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
soccer,israel,toto-cup,1.50,6,1.4000,0.3333,-0.5167,-1.3333,3,1,-1,0.45
soccer,italy,coppa-italia-lega-pro,1.30,2,1.1900,0.0000,-1.0000,-5.2632,1,0,-1,-1
soccer,italy,coppa-italia,1.50,9,1.4100,0.5556,-0.2311,-0.5285,3,1,-1,0.36
soccer,italy,lega-pro-c1-a,1.30,13,1.2800,0.5000,-0.3700,-1.2857,2,1,-1,0.26
